"ID";"Sex";"Age";"Periods";"TotalSuicides_1";"Unmarried_2";"Married_3";"Widowed_4";"Divorced_5";"HangingStrangulation_6";"DrugsMedicinesAlcohol_7";"TrainMetro_8";"Drowning_9";"JumpingFromHeight_10"
"1302";"4000   ";"10000";"1956JJ00";"     267";"      52";"     132";"      67";"      16";"      55";"      11";"";"      76";"      10"
"1303";"4000   ";"10000";"1957JJ00";"     302";"      42";"     173";"      77";"      10";"      70";"      18";"";"      93";"      11"
"1304";"4000   ";"10000";"1958JJ00";"     285";"      51";"     140";"      79";"      15";"      64";"      16";"";"      77";"      14"
"1305";"4000   ";"10000";"1959JJ00";"     306";"      64";"     160";"      73";"       9";"      56";"      18";"";"      80";"      13"
"1306";"4000   ";"10000";"1960JJ00";"     294";"      56";"     162";"      64";"      12";"      51";"      21";"";"      79";"       9"
"1307";"4000   ";"10000";"1961JJ00";"     277";"      52";"     152";"      60";"      13";"      59";"      24";"";"      77";"      13"
"1308";"4000   ";"10000";"1962JJ00";"     311";"      52";"     165";"      83";"      11";"      57";"      41";"";"      87";"       5"
"1309";"4000   ";"10000";"1963JJ00";"     273";"      70";"     129";"      56";"      18";"      61";"      47";"";"      63";"      15"
"1310";"4000   ";"10000";"1964JJ00";"     297";"      63";"     158";"      65";"      11";"      64";"      47";"";"      75";"      14"
"1311";"4000   ";"10000";"1965JJ00";"     326";"      69";"     156";"      89";"      12";"      58";"      64";"";"      83";"      18"
"1312";"4000   ";"10000";"1966JJ00";"     328";"      81";"     176";"      63";"       8";"      74";"      59";"";"      87";"      14"
"1313";"4000   ";"10000";"1967JJ00";"     286";"      57";"     153";"      66";"      10";"      62";"      75";"";"      76";"      21"
"1314";"4000   ";"10000";"1968JJ00";"     298";"      74";"     137";"      76";"      11";"      63";"      83";"";"      82";"      18"
"1315";"4000   ";"10000";"1969JJ00";"     361";"      79";"     199";"      66";"      17";"      94";"     127";"";"      86";"      21"
"1316";"4000   ";"10000";"1970JJ00";"     402";"      86";"     196";"     105";"      15";"      92";"     151";"";"     105";"      18"
"1317";"4000   ";"10000";"1971JJ00";"     446";"      87";"     220";"     109";"      30";"      84";"     177";"";"     117";"      24"
"1318";"4000   ";"10000";"1972JJ00";"     431";"      89";"     210";"     102";"      30";"      87";"     151";"";"     114";"      30"
"1319";"4000   ";"10000";"1973JJ00";"     502";"     117";"     252";"      90";"      43";"     107";"     186";"";"     114";"      43"
"1320";"4000   ";"10000";"1974JJ00";"     504";"     110";"     251";"     111";"      32";"     102";"     174";"";"     130";"      44"
"1321";"4000   ";"10000";"1975JJ00";"     483";"     103";"     231";"     100";"      49";"     116";"     160";"";"     106";"      44"
"1322";"4000   ";"10000";"1976JJ00";"     487";"     111";"     231";"      95";"      50";"     136";"     148";"";"     105";"      47"
"1323";"4000   ";"10000";"1977JJ00";"     480";"     107";"     236";"      93";"      44";"     129";"     143";"";"     110";"      46"
"1324";"4000   ";"10000";"1978JJ00";"     577";"     132";"     277";"     116";"      52";"     116";"     161";"";"     134";"      63"
"1325";"4000   ";"10000";"1979JJ00";"     644";"     130";"     296";"     141";"      77";"     181";"     145";"      53";"     134";"      67"
"1326";"4000   ";"10000";"1980JJ00";"     529";"     116";"     241";"     112";"      60";"     126";"     143";"      60";"     106";"      50"
"1327";"4000   ";"10000";"1981JJ00";"     566";"     139";"     246";"     128";"      53";"     161";"     125";"      55";"     124";"      60"
"1328";"4000   ";"10000";"1982JJ00";"     612";"     154";"     235";"     135";"      88";"     168";"     125";"      61";"     116";"      88"
"1329";"4000   ";"10000";"1983JJ00";"     681";"     137";"     312";"     136";"      96";"     199";"     151";"      66";"     117";"      92"
"1330";"4000   ";"10000";"1984JJ00";"     699";"     158";"     303";"     157";"      81";"     193";"     152";"      83";"     144";"      73"
"1331";"4000   ";"10000";"1985JJ00";"     590";"     146";"     242";"     124";"      78";"     191";"     121";"      64";"      91";"      77"
"1332";"4000   ";"10000";"1986JJ00";"     606";"     150";"     253";"     110";"      93";"     179";"     119";"      74";"     101";"      74"
"1333";"4000   ";"10000";"1987JJ00";"     621";"     172";"     233";"     116";"     100";"     188";"     129";"      74";"      92";"      59"
"1334";"4000   ";"10000";"1988JJ00";"     558";"     127";"     232";"     118";"      81";"     162";"     100";"      65";"      95";"      83"
"1335";"4000   ";"10000";"1989JJ00";"     567";"     170";"     201";"     107";"      89";"     155";"     102";"      91";"      94";"      75"
"1336";"4000   ";"10000";"1990JJ00";"     541";"     145";"     202";"     125";"      69";"     181";"      74";"      62";"      94";"      76"
"1337";"4000   ";"10000";"1991JJ00";"     578";"     164";"     187";"     120";"     107";"     159";"      96";"      71";"      77";"      70"
"1338";"4000   ";"10000";"1992JJ00";"     546";"     158";"     196";"     113";"      79";"     153";"     102";"      81";"      88";"      71"
"1339";"4000   ";"10000";"1993JJ00";"     535";"     143";"     186";"     109";"      97";"     170";"     111";"      60";"      67";"      67"
"1340";"4000   ";"10000";"1994JJ00";"     500";"     162";"     168";"      80";"      90";"     144";"     114";"      73";"      62";"      51"
"1341";"4000   ";"10000";"1995JJ00";"     511";"     153";"     176";"      78";"     104";"     180";"     125";"      68";"      56";"      43"
"1342";"4000   ";"10000";"1996JJ00";"     534";"     160";"     180";"      89";"     105";"     179";"     115";"      49";"      73";"      72"
"1343";"4000   ";"10000";"1997JJ00";"     528";"     178";"     155";"      88";"     107";"     196";"     121";"      55";"      60";"      55"
"1344";"4000   ";"10000";"1998JJ00";"     517";"     149";"     166";"      84";"     118";"     172";"     128";"      59";"      59";"      45"
"1345";"4000   ";"10000";"1999JJ00";"     502";"     163";"     163";"      80";"      96";"     180";"     131";"      49";"      51";"      52"
"1346";"4000   ";"10000";"2000JJ00";"     501";"     148";"     183";"      67";"     103";"     158";"     119";"      63";"      66";"      50"
"1347";"4000   ";"10000";"2001JJ00";"     463";"     146";"     154";"      65";"      98";"     148";"     121";"      63";"      43";"      48"
"1348";"4000   ";"10000";"2002JJ00";"     505";"     154";"     172";"      79";"     100";"     178";"     120";"      54";"      52";"      59"
"1349";"4000   ";"10000";"2003JJ00";"     484";"     137";"     153";"      91";"     103";"     159";"     123";"      59";"      43";"      60"
"1350";"4000   ";"10000";"2004JJ00";"     492";"     136";"     168";"      66";"     122";"     179";"     129";"      51";"      53";"      57"
"1351";"4000   ";"10000";"2005JJ00";"     499";"     152";"     167";"      68";"     112";"     185";"     128";"      50";"      51";"      51"
"1352";"4000   ";"10000";"2006JJ00";"     478";"     166";"     154";"      57";"     101";"     161";"     111";"      61";"      48";"      69"
"1353";"4000   ";"10000";"2007JJ00";"     410";"     149";"     113";"      54";"      94";"     144";"     107";"      45";"      35";"      53"
"1354";"4000   ";"10000";"2008JJ00";"     447";"     145";"     152";"      53";"      97";"     145";"     132";"      57";"      39";"      42"
"1355";"4000   ";"10000";"2009JJ00";"     461";"     145";"     146";"      57";"     113";"     159";"     129";"      48";"      50";"      46"
"1356";"4000   ";"10000";"2010JJ00";"     476";"     153";"     165";"      56";"     102";"     175";"     124";"      53";"      40";"      54"
"1357";"4000   ";"10000";"2011JJ00";"     511";"     193";"     148";"      64";"     106";"     182";"     155";"      54";"      41";"      48"
"1358";"4000   ";"10000";"2012JJ00";"     567";"     206";"     182";"      70";"     109";"     217";"     158";"      59";"      55";"      47"
"1359";"4000   ";"10000";"2013JJ00";"     549";"     188";"     173";"      74";"     114";"     196";"     163";"      62";"      43";"      45"
"1360";"4000   ";"10000";"2014JJ00";"     589";"     201";"     178";"      75";"     135";"     218";"     192";"      53";"      44";"      47"
"1361";"4000   ";"10000";"2015JJ00";"     591";"     213";"     170";"      74";"     134";"     206";"     187";"      63";"      46";"      46"
"1362";"4000   ";"10000";"2016JJ00";"     614";"     191";"     176";"      90";"     157";"     204";"     206";"      69";"      47";"      54"
"1363";"4000   ";"10000";"2017JJ00";"     613";"     241";"     154";"      80";"     138";"     209";"     181";"      71";"      50";"      58"
"1364";"4000   ";"10000";"2018JJ00";"     653";"     241";"     188";"      77";"     147";"     227";"     199";"      67";"      42";"      72"
"1365";"4000   ";"10000";"2019JJ00";"     579";"     260";"     143";"      60";"     116";"     219";"     158";"      59";"      33";"      44"
"1366";"4000   ";"10000";"2020JJ00";"     595";"     243";"     160";"      71";"     121";"     226";"     158";"      49";"      38";"      43"
"1367";"4000   ";"10000";"2021JJ00";"     566";"     240";"     149";"      67";"     110";"     199";"     156";"      42";"      35";"      53"
"1368";"4000   ";"41400";"1950JJ00";"       4";"       4";"       0";"       0";"       0";"       1";"       0";"";"       1";"       0"
"1369";"4000   ";"41400";"1951JJ00";"       3";"       3";"       0";"       0";"       0";"       0";"       0";"";"       2";"       0"
"1370";"4000   ";"41400";"1952JJ00";"       2";"       2";"       0";"       0";"       0";"       0";"       0";"";"       0";"       0"
"1371";"4000   ";"41400";"1953JJ00";"       5";"       5";"       0";"       0";"       0";"       1";"       0";"";"       0";"       1"
"1372";"4000   ";"41400";"1954JJ00";"       2";"       2";"       0";"       0";"       0";"       1";"       0";"";"       0";"       0"
"1373";"4000   ";"41400";"1955JJ00";"       4";"       4";"       0";"       0";"       0";"       1";"       0";"";"       2";"       0"
"1374";"4000   ";"41400";"1956JJ00";"       2";"       2";"       0";"       0";"       0";"       0";"       0";"";"       0";"       0"
"1375";"4000   ";"41400";"1957JJ00";"       1";"       1";"       0";"       0";"       0";"       0";"       0";"";"       0";"       0"
"1376";"4000   ";"41400";"1958JJ00";"       3";"       3";"       0";"       0";"       0";"       0";"       0";"";"       1";"       0"
"1377";"4000   ";"41400";"1959JJ00";"       6";"       6";"       0";"       0";"       0";"       1";"       0";"";"       0";"       0"
"1378";"4000   ";"41400";"1960JJ00";"       4";"       3";"       1";"       0";"       0";"       1";"       1";"";"       0";"       0"
"1379";"4000   ";"41400";"1961JJ00";"       3";"       3";"       0";"       0";"       0";"       0";"       1";"";"       0";"       2"
"1380";"4000   ";"41400";"1962JJ00";"       6";"       6";"       0";"       0";"       0";"       1";"       2";"";"       0";"       0"
"1381";"4000   ";"41400";"1963JJ00";"       7";"       6";"       1";"       0";"       0";"       2";"       2";"";"       2";"       0"
"1382";"4000   ";"41400";"1964JJ00";"       6";"       5";"       1";"       0";"       0";"       1";"       1";"";"       1";"       1"
"1383";"4000   ";"41400";"1965JJ00";"       5";"       5";"       0";"       0";"       0";"       0";"       1";"";"       0";"       0"
"1384";"4000   ";"41400";"1966JJ00";"       5";"       5";"       0";"       0";"       0";"       2";"       0";"";"       0";"       1"
"1385";"4000   ";"41400";"1967JJ00";"       5";"       5";"       0";"       0";"       0";"       2";"       1";"";"       1";"       0"
"1386";"4000   ";"41400";"1968JJ00";"       4";"       4";"       0";"       0";"       0";"       1";"       0";"";"       0";"       0"
"1387";"4000   ";"41400";"1969JJ00";"       5";"       4";"       1";"       0";"       0";"       1";"       4";"";"       0";"       0"
"1388";"4000   ";"41400";"1970JJ00";"       9";"       9";"       0";"       0";"       0";"       1";"       4";"";"       2";"       0"
"1389";"4000   ";"41400";"1971JJ00";"      10";"       9";"       0";"       0";"       1";"       2";"       6";"";"       1";"       0"
"1390";"4000   ";"41400";"1972JJ00";"       8";"       8";"       0";"       0";"       0";"       2";"       2";"";"       0";"       2"
"1391";"4000   ";"41400";"1973JJ00";"      16";"      16";"       0";"       0";"       0";"       3";"       6";"";"       2";"       3"
"1392";"4000   ";"41400";"1974JJ00";"      11";"      11";"       0";"       0";"       0";"       2";"       3";"";"       0";"       5"
